datetime,date,code,fac_close
2024-01-02 10:00:00,2024-01-02,000026,10.52580212520039
2024-01-02 10:00:00,2024-01-02,000027,10.173802022291532
2024-01-02 10:00:00,2024-01-02,000028,10.6805092613324
2024-01-02 10:00:00,2024-01-02,000029,9.140854963712684
2024-01-02 10:00:00,2024-01-02,000030,9.593159881013301
2024-01-02 10:00:00,2024-01-02,000031,9.830803368313296
2024-01-02 10:00:00,2024-01-02,000032,10.358010776237109
2024-01-02 10:00:00,2024-01-02,000033,9.725539851733748
2024-01-02 10:00:00,2024-01-02,000034,9.283389189434565
2024-01-02 10:00:00,2024-01-02,000035,9.786041110148002
2024-01-02 10:00:00,2024-01-02,000036,11.196906751574423
2024-01-02 10:00:00,2024-01-02,000037,9.729687739656585
2024-01-02 10:00:00,2024-01-02,000038,10.663357772483202
2024-01-02 10:00:00,2024-01-02,000039,9.370252996200604
2024-01-02 10:00:00,2024-01-02,000040,10.271743341197158
2024-01-02 10:15:00,2024-01-02,000001,9.971944723324015
2024-01-02 10:15:00,2024-01-02,000002,10.164047133863876
2024-01-02 10:15:00,2024-01-02,000003,10.737511024588454
2024-01-02 10:15:00,2024-01-02,000004,10.002719783822569
2024-01-02 10:15:00,2024-01-02,000005,10.54705418841184
2024-01-02 10:15:00,2024-01-02,000006,10.107529932921322
2024-01-02 10:15:00,2024-01-02,000007,10.417576920207921
2024-01-02 10:15:00,2024-01-02,000008,9.71312589393908
2024-01-02 10:15:00,2024-01-02,000009,9.923826213217257
2024-01-02 10:15:00,2024-01-02,000010,10.415032137628327
2024-01-02 10:15:00,2024-01-02,000011,9.758959396807722
2024-01-02 10:15:00,2024-01-02,000012,9.42266396851192
2024-01-02 10:15:00,2024-01-02,000013,9.779367634346361
2024-01-02 10:15:00,2024-01-02,000014,8.960035969767166
2024-01-02 10:15:00,2024-01-02,000015,10.772764059981686
2024-01-02 10:15:00,2024-01-02,000016,9.725904373344063
2024-01-02 10:15:00,2024-01-02,000017,9.806840882238436
2024-01-02 10:15:00,2024-01-02,000018,9.767468615879592
2024-01-02 10:15:00,2024-01-02,000019,10.821456050975122
2024-01-02 10:15:00,2024-01-02,000020,9.494868566879642
2024-01-02 10:15:00,2024-01-02,000021,9.529659485046638
2024-01-02 10:15:00,2024-01-02,000022,10.341856309126584
2024-01-02 10:15:00,2024-01-02,000023,10.207944172665682
2024-01-02 10:15:00,2024-01-02,000024,9.624771875320965
2024-01-02 10:15:00,2024-01-02,000025,9.282117365072741
2024-01-02 10:15:00,2024-01-02,000026,10.52707102033414
2024-01-02 10:15:00,2024-01-02,000027,10.212584156297094
2024-01-02 10:15:00,2024-01-02,000028,10.737181984337063
2024-01-02 10:15:00,2024-01-02,000029,9.220442480889322
2024-01-02 10:15:00,2024-01-02,000030,9.610340440860826
2024-01-02 10:15:00,2024-01-02,000031,9.802424270095761
2024-01-02 10:15:00,2024-01-02,000032,10.423422651636956
2024-01-02 10:15:00,2024-01-02,000033,9.75442789122361
2024-01-02 10:15:00,2024-01-02,000034,9.241364704038824
2024-01-02 10:15:00,2024-01-02,000035,9.773071870942767
2024-01-02 10:15:00,2024-01-02,000036,11.18283180623
2024-01-02 10:15:00,2024-01-02,000037,9.77312706724164
2024-01-02 10:15:00,2024-01-02,000038,10.685761174590057
2024-01-02 10:15:00,2024-01-02,000039,9.342594873433454
2024-01-02 10:15:00,2024-01-02,000040,10.23922275079736
2024-01-02 10:30:00,2024-01-02,000001,9.955803304520508
2024-01-02 10:30:00,2024-01-02,000002,10.140383095493556
2024-01-02 10:30:00,2024-01-02,000003,10.739571379968087
2024-01-02 10:30:00,2024-01-02,000004,9.964230931793816
2024-01-02 10:30:00,2024-01-02,000005,10.592572677695719
2024-01-02 10:30:00,2024-01-02,000006,10.126122407463868
2024-01-02 10:30:00,2024-01-02,000007,10.416415515830845
2024-01-02 10:30:00,2024-01-02,000008,9.759443175602595
2024-01-02 10:30:00,2024-01-02,000009,9.988989643835149
2024-01-02 10:30:00,2024-01-02,000010,10.479578593250757
2024-01-02 10:30:00,2024-01-02,000011,9.76978632538917
2024-01-02 10:30:00,2024-01-02,000012,9.428682582558418
2024-01-02 10:30:00,2024-01-02,000013,9.76767409151844
2024-01-02 10:30:00,2024-01-02,000014,8.94968463212151
2024-01-02 10:30:00,2024-01-02,000015,10.741834981071607
2024-01-02 10:30:00,2024-01-02,000016,9.74094993677265
2024-01-02 10:30:00,2024-01-02,000017,9.840145677763429
2024-01-02 10:30:00,2024-01-02,000018,9.822190119136476
2024-01-02 10:30:00,2024-01-02,000019,10.839081095073933
2024-01-02 10:30:00,2024-01-02,000020,9.575726683835406
2024-01-02 10:30:00,2024-01-02,000021,9.541470041932929
2024-01-02 10:30:00,2024-01-02,000022,10.38921965830169
2024-01-02 10:30:00,2024-01-02,000023,10.199415233312312
2024-01-02 10:30:00,2024-01-02,000024,9.693853875400098
2024-01-02 10:30:00,2024-01-02,000025,9.270160845079811
2024-01-02 10:30:00,2024-01-02,000026,10.485743516401774
2024-01-02 10:30:00,2024-01-02,000027,10.191324102658626
2024-01-02 10:30:00,2024-01-02,000028,10.729430940782093
2024-01-02 10:30:00,2024-01-02,000029,9.216122410011033
2024-01-02 10:30:00,2024-01-02,000030,9.634531118214507
2024-01-02 10:30:00,2024-01-02,000031,9.828964612745667
2024-01-02 10:30:00,2024-01-02,000032,10.440564400686164
2024-01-02 10:30:00,2024-01-02,000033,9.748742023578119
2024-01-02 10:30:00,2024-01-02,000034,9.201889151651523
2024-01-02 10:30:00,2024-01-02,000035,9.859196718320067
2024-01-02 10:30:00,2024-01-02,000036,11.183576822732663
2024-01-02 10:30:00,2024-01-02,000037,9.846884337121168
2024-01-02 10:30:00,2024-01-02,000038,10.622022311956522
2024-01-02 10:30:00,2024-01-02,000039,9.36051278253418
2024-01-02 10:30:00,2024-01-02,000040,10.243778547164448
2024-01-02 10:45:00,2024-01-02,000001,9.918303912984813
2024-01-02 10:45:00,2024-01-02,000002,10.070981523679437
2024-01-02 10:45:00,2024-01-02,000003,10.699035239497848
2024-01-02 10:45:00,2024-01-02,000004,9.913026382780256
2024-01-02 10:45:00,2024-01-02,000005,10.584524017423684
2024-01-02 10:45:00,2024-01-02,000006,10.06914726360703
2024-01-02 10:45:00,2024-01-02,000007,10.461302015584755
2024-01-02 10:45:00,2024-01-02,000008,9.7308816189087
2024-01-02 10:45:00,2024-01-02,000009,9.957128419052543
2024-01-02 10:45:00,2024-01-02,000010,10.454167115573616
2024-01-02 10:45:00,2024-01-02,000011,9.813883979612928
2024-01-02 10:45:00,2024-01-02,000012,9.473957119063162
2024-01-02 10:45:00,2024-01-02,000013,9.742885245190243
2024-01-02 10:45:00,2024-01-02,000014,8.951021938957371
2024-01-02 10:45:00,2024-01-02,000015,10.74839490934847
2024-01-02 10:45:00,2024-01-02,000016,9.757602791368997
2024-01-02 10:45:00,2024-01-02,000017,9.88062433311418
2024-01-02 10:45:00,2024-01-02,000018,9.842301709226122
2024-01-02 10:45:00,2024-01-02,000019,10.802347454003412
2024-01-02 10:45:00,2024-01-02,000020,9.598163121278668
2024-01-02 10:45:00,2024-01-02,000021,9.465217886389455
2024-01-02 10:45:00,2024-01-02,000022,10.390591333355403
2024-01-02 10:45:00,2024-01-02,000023,10.208160412290237
2024-01-02 10:45:00,2024-01-02,000024,9.722495861139175
2024-01-02 10:45:00,2024-01-02,000025,9.267293815785866
2024-01-02 10:45:00,2024-01-02,000026,10.448159768761931
2024-01-02 10:45:00,2024-01-02,000027,10.19538572577636
2024-01-02 10:45:00,2024-01-02,000028,10.7273730273086
2024-01-02 10:45:00,2024-01-02,000029,9.283314583484652
2024-01-02 10:45:00,2024-01-02,000030,9.648261668340371
2024-01-02 10:45:00,2024-01-02,000031,9.85222355171049
2024-01-02 10:45:00,2024-01-02,000032,10.375545049937811
2024-01-02 10:45:00,2024-01-02,000033,9.82863494410809
2024-01-02 10:45:00,2024-01-02,000034,9.206993226563592
2024-01-02 10:45:00,2024-01-02,000035,9.861502262714245
2024-01-02 10:45:00,2024-01-02,000036,11.196738044469516
2024-01-02 10:45:00,2024-01-02,000037,9.868522974545693
2024-01-02 10:45:00,2024-01-02,000038,10.532132405997237
2024-01-02 10:45:00,2024-01-02,000039,9.35093304407715
2024-01-02 10:45:00,2024-01-02,000040,10.173310995865384
2024-01-02 11:00:00,2024-01-02,000001,9.92267366388334
2024-01-02 11:00:00,2024-01-02,000002,10.102601453224972
2024-01-02 11:00:00,2024-01-02,000003,10.720900618830893
2024-01-02 11:00:00,2024-01-02,000004,9.944627606189567
2024-01-02 11:00:00,2024-01-02,000005,10.633061904353838
2024-01-02 11:00:00,2024-01-02,000006,10.064530126540685
2024-01-02 11:00:00,2024-01-02,000007,10.36884514348262
2024-01-02 11:00:00,2024-01-02,000008,9.644373227707545
2024-01-02 11:00:00,2024-01-02,000009,10.008182263371301
2024-01-02 11:00:00,2024-01-02,000010,10.33999534939064
2024-01-02 11:00:00,2024-01-02,000011,9.726947652619444
2024-01-02 11:00:00,2024-01-02,000012,9.50274525519349
2024-01-02 11:00:00,2024-01-02,000013,9.729794452668694
2024-01-02 11:00:00,2024-01-02,000014,8.974059680792848
2024-01-02 11:00:00,2024-01-02,000015,10.741329160175153
2024-01-02 11:00:00,2024-01-02,000016,9.659384133057547
2024-01-02 11:00:00,2024-01-02,000017,9.949433008997689
2024-01-02 11:00:00,2024-01-02,000018,9.846013470687163
2024-01-02 11:00:00,2024-01-02,000019,10.839478348179
2024-01-02 11:00:00,2024-01-02,000020,9.603006011173255
2024-01-02 11:00:00,2024-01-02,000021,9.467910412246708
2024-01-02 11:00:00,2024-01-02,000022,10.435190701711138
2024-01-02 11:00:00,2024-01-02,000023,10.19958213575994
2024-01-02 11:00:00,2024-01-02,000024,9.754620227820249
2024-01-02 11:00:00,2024-01-02,000025,9.305083415419169
2024-01-02 11:00:00,2024-01-02,000026,10.430725113810634
2024-01-02 11:00:00,2024-01-02,000027,10.201080607540321
2024-01-02 11:00:00,2024-01-02,000028,10.701154496994041
2024-01-02 11:00:00,2024-01-02,000029,9.263489522409373
2024-01-02 11:00:00,2024-01-02,000030,9.658698302735928
2024-01-02 11:00:00,2024-01-02,000031,9.85339024910726
2024-01-02 11:00:00,2024-01-02,000032,10.383057473223213
2024-01-02 11:00:00,2024-01-02,000033,9.899507361136868
2024-01-02 11:00:00,2024-01-02,000034,9.201172361943858
2024-01-02 11:00:00,2024-01-02,000035,9.825213506916803
2024-01-02 11:00:00,2024-01-02,000036,11.148317492117434
2024-01-02 11:00:00,2024-01-02,000037,9.867640778625228
2024-01-02 11:00:00,2024-01-02,000038,10.517856322425315
2024-01-02 11:00:00,2024-01-02,000039,9.42785535989047
2024-01-02 11:00:00,2024-01-02,000040,10.14690063088708
2024-01-02 11:15:00,2024-01-02,000001,9.977852272700114
2024-01-02 11:15:00,2024-01-02,000002,10.103674595252972
2024-01-02 11:15:00,2024-01-02,000003,10.80947738817453
2024-01-02 11:15:00,2024-01-02,000004,9.979249954871149
2024-01-02 11:15:00,2024-01-02,000005,10.596413348790646
2024-01-02 11:15:00,2024-01-02,000006,10.056103438080473
2024-01-02 11:15:00,2024-01-02,000007,10.397205739940773
2024-01-02 11:15:00,2024-01-02,000008,9.618102013182124
2024-01-02 11:15:00,2024-01-02,000009,10.03363234673759
2024-01-02 11:15:00,2024-01-02,000010,10.451700583157633
2024-01-02 11:15:00,2024-01-02,000011,9.69577585317349
2024-01-02 11:15:00,2024-01-02,000012,9.445214343272143
2024-01-02 11:15:00,2024-01-02,000013,9.702691318654118
2024-01-02 11:15:00,2024-01-02,000014,9.032795643849475
2024-01-02 11:15:00,2024-01-02,000015,10.701049477510674
2024-01-02 11:15:00,2024-01-02,000016,9.666101745778803
2024-01-02 11:15:00,2024-01-02,000017,9.949592126338068
2024-01-02 11:15:00,2024-01-02,000018,9.824045758541146
2024-01-02 11:15:00,2024-01-02,000019,10.793091237977345
2024-01-02 11:15:00,2024-01-02,000020,9.62320960312886
2024-01-02 11:15:00,2024-01-02,000021,9.494492876815222
2024-01-02 11:15:00,2024-01-02,000022,10.398778033250087
2024-01-02 11:15:00,2024-01-02,000023,10.184146082584464
2024-01-02 11:15:00,2024-01-02,000024,9.72075861956377
2024-01-02 11:15:00,2024-01-02,000025,9.359488437562732
2024-01-02 11:15:00,2024-01-02,000026,10.443971575895322
2024-01-02 11:15:00,2024-01-02,000027,10.264924545330278
2024-01-02 11:15:00,2024-01-02,000028,10.700123373262857
2024-01-02 11:15:00,2024-01-02,000029,9.233138251569603
2024-01-02 11:15:00,2024-01-02,000030,9.637133072941817
2024-01-02 11:15:00,2024-01-02,000031,9.826883260486936
2024-01-02 11:15:00,2024-01-02,000032,10.428601708248417
2024-01-02 11:15:00,2024-01-02,000033,9.886045115800071
2024-01-02 11:15:00,2024-01-02,000034,9.142216802331879
2024-01-02 11:15:00,2024-01-02,000035,9.863634062416097
2024-01-02 11:15:00,2024-01-02,000036,11.062227142584478
2024-01-02 11:15:00,2024-01-02,000037,9.817920114867542
2024-01-02 11:15:00,2024-01-02,000038,10.49327940125319
2024-01-02 11:15:00,2024-01-02,000039,9.428877399285032
2024-01-02 11:15:00,2024-01-02,000040,10.167293705560587
2024-01-02 11:30:00,2024-01-02,000001,9.960203187435592
2024-01-02 11:30:00,2024-01-02,000002,10.10858263076089
2024-01-02 11:30:00,2024-01-02,000003,10.8004790605464
2024-01-02 11:30:00,2024-01-02,000004,9.942872972419888
2024-01-02 11:30:00,2024-01-02,000005,10.562329542422358
2024-01-02 11:30:00,2024-01-02,000006,10.066463103952985
2024-01-02 11:30:00,2024-01-02,000007,10.356280150065329
2024-01-02 11:30:00,2024-01-02,000008,9.542752987423032
2024-01-02 11:30:00,2024-01-02,000009,10.10448059238459
2024-01-02 11:30:00,2024-01-02,000010,10.519763022018841
2024-01-02 11:30:00,2024-01-02,000011,9.65757785334585
2024-01-02 11:30:00,2024-01-02,000012,9.462479837361906
2024-01-02 11:30:00,2024-01-02,000013,9.725161270807952
2024-01-02 11:30:00,2024-01-02,000014,9.032317642235723
2024-01-02 11:30:00,2024-01-02,000015,10.63481723963255
2024-01-02 11:30:00,2024-01-02,000016,9.64071783948011
2024-01-02 11:30:00,2024-01-02,000017,9.98889765167418
2024-01-02 11:30:00,2024-01-02,000018,9.7650067494731
2024-01-02 11:30:00,2024-01-02,000019,10.7834260708145
2024-01-02 11:30:00,2024-01-02,000020,9.649577407052492
2024-01-02 11:30:00,2024-01-02,000021,9.50282098183048
2024-01-02 11:30:00,2024-01-02,000022,10.426207710185848
2024-01-02 11:30:00,2024-01-02,000023,10.158015796248518
2024-01-02 11:30:00,2024-01-02,000024,9.695671842475226
2024-01-02 11:30:00,2024-01-02,000025,9.390080226797586
2024-01-02 11:30:00,2024-01-02,000026,10.455281792748227
2024-01-02 11:30:00,2024-01-02,000027,10.228545085894917
2024-01-02 11:30:00,2024-01-02,000028,10.728253765259264
2024-01-02 11:30:00,2024-01-02,000029,9.150148630183251
2024-01-02 11:30:00,2024-01-02,000030,9.65121409904264
2024-01-02 11:30:00,2024-01-02,000031,9.854996923562002
2024-01-02 11:30:00,2024-01-02,000032,10.419004775921366
2024-01-02 11:30:00,2024-01-02,000033,9.883734738918601
2024-01-02 11:30:00,2024-01-02,000034,9.124366611528705
2024-01-02 11:30:00,2024-01-02,000035,9.897985615026862
2024-01-02 11:30:00,2024-01-02,000036,11.077504088547988
2024-01-02 11:30:00,2024-01-02,000037,9.820595740130779
2024-01-02 11:30:00,2024-01-02,000038,10.486108335272382
2024-01-02 11:30:00,2024-01-02,000039,9.38919057719192
2024-01-02 11:30:00,2024-01-02,000040,10.149158284185864
2024-01-02 11:45:00,2024-01-02,000001,9.93747500377344
2024-01-02 11:45:00,2024-01-02,000002,10.080185136553899
2024-01-02 11:45:00,2024-01-02,000003,10.79387451592859
2024-01-02 11:45:00,2024-01-02,000004,9.889561841807655
2024-01-02 11:45:00,2024-01-02,000005,10.573088889433015
2024-01-02 11:45:00,2024-01-02,000006,10.013767417875997
2024-01-02 11:45:00,2024-01-02,000007,10.398064749907267
2024-01-02 11:45:00,2024-01-02,000008,9.543139703648887
2024-01-02 11:45:00,2024-01-02,000009,10.147044456628489
2024-01-02 11:45:00,2024-01-02,000010,10.478446285520922
2024-01-02 11:45:00,2024-01-02,000011,9.616459229098993
2024-01-02 11:45:00,2024-01-02,000012,9.49832114929093
2024-01-02 11:45:00,2024-01-02,000013,9.786077737812333
2024-01-02 11:45:00,2024-01-02,000014,9.071679683832041
2024-01-02 11:45:00,2024-01-02,000015,10.596868174834169
2024-01-02 11:45:00,2024-01-02,000016,9.696043527640082
2024-01-02 11:45:00,2024-01-02,000017,9.961174872200763
2024-01-02 11:45:00,2024-01-02,000018,9.72123832833146
2024-01-02 11:45:00,2024-01-02,000019,10.828554677850327
2024-01-02 11:45:00,2024-01-02,000020,9.697040020100347
2024-01-02 11:45:00,2024-01-02,000021,9.468536792181519
2024-01-02 11:45:00,2024-01-02,000022,10.418947044130057
2024-01-02 11:45:00,2024-01-02,000023,10.18912524831467
2024-01-02 11:45:00,2024-01-02,000024,9.722584953540112
2024-01-02 11:45:00,2024-01-02,000025,9.439600582855025
2024-01-02 11:45:00,2024-01-02,000026,10.457550327763546
2024-01-02 11:45:00,2024-01-02,000027,10.208698119881452
2024-01-02 11:45:00,2024-01-02,000028,10.728645312618797
2024-01-02 11:45:00,2024-01-02,000029,9.184851152680919
2024-01-02 11:45:00,2024-01-02,000030,9.594357473832728
2024-01-02 11:45:00,2024-01-02,000031,9.788948565838924
2024-01-02 11:45:00,2024-01-02,000032,10.467587845416366
2024-01-02 11:45:00,2024-01-02,000033,9.933150843394461
2024-01-02 11:45:00,2024-01-02,000034,9.145130198029817
2024-01-02 11:45:00,2024-01-02,000035,9.948383154992989
2024-01-02 11:45:00,2024-01-02,000036,11.00855534799939
2024-01-02 11:45:00,2024-01-02,000037,9.73895827120418
2024-01-02 11:45:00,2024-01-02,000038,10.467440528307066
2024-01-02 11:45:00,2024-01-02,000039,9.352297004332971
2024-01-02 11:45:00,2024-01-02,000040,10.131184903695283
2024-01-02 12:00:00,2024-01-02,000001,9.958933671292243
2024-01-02 12:00:00,2024-01-02,000002,10.100538407821936
2024-01-02 12:00:00,2024-01-02,000003,10.750917830271455
2024-01-02 12:00:00,2024-01-02,000004,9.877504620405995
2024-01-02 12:00:00,2024-01-02,000005,10.545500226381229
2024-01-02 12:00:00,2024-01-02,000006,10.081224752599253
2024-01-02 12:00:00,2024-01-02,000007,10.390632861027994
2024-01-02 12:00:00,2024-01-02,000008,9.585479101812943
2024-01-02 12:00:00,2024-01-02,000009,10.144918843153539
2024-01-02 12:00:00,2024-01-02,000010,10.4876257669204
2024-01-02 12:00:00,2024-01-02,000011,9.584617844934296
2024-01-02 12:00:00,2024-01-02,000012,9.517541164255114
2024-01-02 12:00:00,2024-01-02,000013,9.712458088492996
2024-01-02 12:00:00,2024-01-02,000014,9.092293609496883
2024-01-02 12:00:00,2024-01-02,000015,10.660549300721602
2024-01-02 12:00:00,2024-01-02,000016,9.688132106038763
2024-01-02 12:00:00,2024-01-02,000017,9.94907000533332
2024-01-02 12:00:00,2024-01-02,000018,9.704499849017399
2024-01-02 12:00:00,2024-01-02,000019,10.782455228990253
2024-01-02 12:00:00,2024-01-02,000020,9.715883922885078
2024-01-02 12:00:00,2024-01-02,000021,9.518584648806536
2024-01-02 12:00:00,2024-01-02,000022,10.429125017712526
2024-01-02 12:00:00,2024-01-02,000023,10.189028464739826
2024-01-02 12:00:00,2024-01-02,000024,9.784197395392702
2024-01-02 12:00:00,2024-01-02,000025,9.426220521482115
2024-01-02 12:00:00,2024-01-02,000026,10.453253418302099
2024-01-02 12:00:00,2024-01-02,000027,10.145691994238119
2024-01-02 12:00:00,2024-01-02,000028,10.771339486177107
2024-01-02 12:00:00,2024-01-02,000029,9.170785653075916
2024-01-02 12:00:00,2024-01-02,000030,9.594822733232565
2024-01-02 12:00:00,2024-01-02,000031,9.77671641508719
2024-01-02 12:00:00,2024-01-02,000032,10.495845439731214
2024-01-02 12:00:00,2024-01-02,000033,9.90382433535326
2024-01-02 12:00:00,2024-01-02,000034,9.102833982542663
2024-01-02 12:00:00,2024-01-02,000035,10.021494155277857
2024-01-02 12:00:00,2024-01-02,000036,11.022149535558345
2024-01-02 12:00:00,2024-01-02,000037,9.7298622851259
2024-01-02 12:00:00,2024-01-02,000038,10.48581555532111
2024-01-02 12:00:00,2024-01-02,000039,9.322971276958175
2024-01-02 12:00:00,2024-01-02,000040,10.163109599363645
2024-01-02 12:15:00,2024-01-02,000001,9.97514231419615
2024-01-02 12:15:00,2024-01-02,000002,10.080769741136567
2024-01-02 12:15:00,2024-01-02,000003,10.766789988736189
2024-01-02 12:15:00,2024-01-02,000004,9.9344434514552
2024-01-02 12:15:00,2024-01-02,000005,10.57610120387753
2024-01-02 12:15:00,2024-01-02,000006,10.087450459889714
2024-01-02 12:15:00,2024-01-02,000007,10.355770738698643
2024-01-02 12:15:00,2024-01-02,000008,9.61223254974707
2024-01-02 12:15:00,2024-01-02,000009,10.138830656180572
2024-01-02 12:15:00,2024-01-02,000010,10.480724932144021
2024-01-02 12:15:00,2024-01-02,000011,9.553504323320059
2024-01-02 12:15:00,2024-01-02,000012,9.558659213323288
2024-01-02 12:15:00,2024-01-02,000013,9.709895261552813
2024-01-02 12:15:00,2024-01-02,000014,9.08333823365413
2024-01-02 12:15:00,2024-01-02,000015,10.74636968637211
2024-01-02 12:15:00,2024-01-02,000016,9.659938254034282
2024-01-02 12:15:00,2024-01-02,000017,9.99311494235147
2024-01-02 12:15:00,2024-01-02,000018,9.697915318681634
2024-01-02 12:15:00,2024-01-02,000019,10.768900882434911
2024-01-02 12:15:00,2024-01-02,000020,9.723447179950941
2024-01-02 12:15:00,2024-01-02,000021,9.494074769118608
2024-01-02 12:15:00,2024-01-02,000022,10.43420398201132
2024-01-02 12:15:00,2024-01-02,000023,10.196088262232564
2024-01-02 12:15:00,2024-01-02,000024,9.84063664076114
2024-01-02 12:15:00,2024-01-02,000025,9.416551667047147
2024-01-02 12:15:00,2024-01-02,000026,10.481707017487881
2024-01-02 12:15:00,2024-01-02,000027,10.167493023256638
2024-01-02 12:15:00,2024-01-02,000028,10.822341061036548
2024-01-02 12:15:00,2024-01-02,000029,9.256296237986492
2024-01-02 12:15:00,2024-01-02,000030,9.651723994218061
2024-01-02 12:15:00,2024-01-02,000031,9.76800859552233
2024-01-02 12:15:00,2024-01-02,000032,10.515922530532816
2024-01-02 12:15:00,2024-01-02,000033,9.922036310539708
2024-01-02 12:15:00,2024-01-02,000034,9.07102498456732
2024-01-02 12:15:00,2024-01-02,000035,9.985844242744527
2024-01-02 12:15:00,2024-01-02,000036,11.030553709748094
2024-01-02 12:15:00,2024-01-02,000037,9.795845471078355
2024-01-02 12:15:00,2024-01-02,000038,10.481022706546254
2024-01-02 12:15:00,2024-01-02,000039,9.33224336554562
2024-01-02 12:15:00,2024-01-02,000040,10.160207482394723
2024-01-02 12:30:00,2024-01-02,000001,9.98134343120178
2024-01-02 12:30:00,2024-01-02,000002,10.077023597724294
2024-01-02 12:30:00,2024-01-02,000003,10.71523962220444
2024-01-02 12:30:00,2024-01-02,000004,9.824386928391212
2024-01-02 12:30:00,2024-01-02,000005,10.589219281333493
2024-01-02 12:30:00,2024-01-02,000006,10.040591527251655
2024-01-02 12:30:00,2024-01-02,000007,10.373330072902176
2024-01-02 12:30:00,2024-01-02,000008,9.562726110746404
2024-01-02 12:30:00,2024-01-02,000009,10.144312426671437
2024-01-02 12:30:00,2024-01-02,000010,10.487106469617157
